"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/14/2026 14:46:38:973 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1114","20","8","175","435","33.0642060745867","0","0"
"1110","20","6","250","1392","25.297962322183775","0","0"
"1117","20","8","200","152","49.44252210688197","0","0"
"1111","20","8","150","1500","48.289119569396384","40","0"
"1112","20","8","150","1500","48.5198000768935","21","0"
"1120","20","8","225","181","58.51595540176855","0","0"
"1115","20","8","175","1500","36.29373317954633","27","0"
"1113","20","8","150","1500","47.866205305651675","52","0"
"1118","20","8","200","1154","22.33756247597078","0","0"
"1122","20","8","225","123","50.90349865436371","0","0"
"1116","20","8","175","1500","55.94002306805075","38","0"
"1123","20","8","250","180","58.43906189926951","0","0"
"1125","20","8","250","202","58.55440215301807","0","0"
"1124","20","8","250","512","18.569780853517877","0","0"
"1129","20","10","175","93","48.981161091887735","0","0"
"1126","20","10","150","682","47.712418300653596","0","0"
"1119","20","8","200","1500","67.8969627066513","23","0"
"1121","20","8","225","1500","26.720492118415994","43","0"
"1133","20","10","200","196","58.78508266051519","0","0"
"1134","20","10","200","124","46.67435601691657","0","0"
"1131","20","10","175","700","30.526720492118415","0","0"
"1132","20","10","200","858","11.572472126105344","0","0"
"1135","20","10","225","462","25.10572856593618","0","0"
"1137","20","10","225","124","48.17377931564783","0","0"
"1128","20","10","150","1500","35.98615916955017","25","0"
"1139","20","10","250","127","44.05997693194925","0","0"
"1136","20","10","225","519","30.026912725874663","0","0"
"1140","20","10","250","110","44.25221068819685","0","0"
"1130","20","10","175","1500","38.90811226451365","15","0"
"1138","20","10","250","542","11.80315263360246","0","0"
"1127","20","10","150","1500","32.795078815840064","34","0"
"1144","20","12","175","384","20.41522491349481","0","0"
"1146","20","12","175","145","56.86274509803921","0","0"
"1147","20","12","200","408","12.379853902345252","0","0"
"1148","20","12","200","386","20.069204152249135","0","0"
"1150","20","12","225","116","48.904267589388695","0","0"
"1151","20","12","225","112","47.44329104190696","0","0"
"1142","20","12","150","1500","74.77893118031527","36","0"
"1141","20","12","150","1500","44.63667820069204","59","0"
"1143","20","12","150","1374","40.7920030757401","0","0"
"1149","20","12","200","684","16.37831603229527","0","0"
"1154","20","12","250","145","54.67128027681661","0","0"
"1145","20","12","175","1500","63.360246059207995","11","0"
"1156","20","14","150","90","44.17531718569781","0","0"
"1157","20","14","150","83","51.710880430603616","0","0"
"1160","20","14","175","117","45.71318723567858","0","0"
"1153","20","12","250","420","11.84159938485198","0","0"
"1155","20","12","250","407","17.0319108035371","0","0"
"1161","20","14","175","106","49.48096885813149","0","0"
"1158","20","14","150","295","19.377162629757784","0","0"
"1159","20","14","175","392","10.265282583621683","0","0"
"1165","20","14","225","105","50.173010380622834","0","0"
"1152","20","12","225","526","23.18339100346021","0","0"
"1166","20","14","225","104","47.251057285659364","0","0"
"1167","20","14","225","99","43.32948865820838","0","0"
"1168","20","14","250","84","45.09803921568628","0","0"
"1162","20","14","200","426","21.14571318723568","0","0"
"1170","20","14","250","91","43.25259515570934","0","0"
"1169","20","14","250","170","45.444059976931946","0","0"
"1163","20","14","200","383","18.877354863514032","0","0"
"1164","20","14","200","389","15.76316801230296","0","0"
"1171","20","16","150","74","42.71434063821607","0","0"
"1174","20","16","175","69","41.1764705882353","0","0"
"1175","20","16","175","76","44.09842368319877","0","0"
"1176","20","16","175","110","49.48096885813149","0","0"
"1177","20","16","200","102","46.251441753171854","0","0"
"1179","20","16","200","100","44.52133794694348","0","0"
"1178","20","16","200","196","59.16955017301038","0","0"
"1180","20","16","225","146","47.75086505190311","0","0"
"1173","20","16","150","310","25.259515570934255","0","0"
"1182","20","16","225","109","38.63898500576701","0","0"
"1181","20","16","225","92","40.29219530949635","0","0"
"1183","20","16","250","94","41.21491733948481","0","0"
"1184","20","16","250","135","46.48212226066897","0","0"
"1185","20","16","250","215","56.362937331795465","0","0"
"1188","20","18","150","152","65.47481737793156","0","0"
"1190","20","18","175","77","37.677816224529025","0","0"
"1191","20","18","175","81","45.444059976931946","0","0"
"1189","20","18","175","173","60.130718954248366","0","0"
"1193","20","18","200","95","39.36947327950788","0","0"
"1187","20","18","150","318","17.454825067281813","0","0"
"1195","20","18","225","97","39.75394079200308","0","0"
"1196","20","18","225","113","44.52133794694348","0","0"
"1197","20","18","225","186","56.47827758554402","0","0"
"1194","20","18","200","406","11.918492887351018","0","0"
"1198","20","18","250","70","41.94540561322568","0","0"
"1199","20","18","250","162","46.48212226066897","0","0"
"1200","20","18","250","157","45.9438677431757","0","0"
"1192","20","18","200","663","13.533256439830835","0","0"
"1203","20","20","150","101","41.40715109573241","0","0"
"1204","20","20","175","117","54.402153018069974","0","0"
"1206","20","20","175","104","48.5198000768935","0","0"
"1202","20","20","150","327","19.68473663975394","0","0"
"1172","20","16","150","1500","63.01422529796232","24","0"
"1201","20","20","150","314","11.264898116109189","0","0"
"1209","20","20","200","83","40.52287581699346","0","0"
"1205","20","20","175","294","7.535563244905806","0","0"
"1210","20","20","225","100","35.717031910803534","0","0"
"1211","20","20","225","122","37.71626297577855","0","0"
"1212","20","20","225","164","51.21107266435986","0","0"
"1213","20","20","250","91","36.024605920799694","0","0"
"1214","20","20","250","92","39.33102652825836","0","0"
"1208","20","20","200","374","8.112264513648597","0","0"
"1215","20","20","250","80","41.061130334486734","0","0"
"1207","20","20","200","442","14.725105728565936","0","0"
"1186","20","18","150","1500","51.82622068435217","93","0"
