"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler_changed.nlogox"
"experiment_100_100"
"08/14/2026 13:02:43:785 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1096","20","6","150","1500","51.018838908112265","29","0"
"1097","20","6","150","1500","64.24452133794695","33","0"
"1098","20","6","150","1500","76.97039600153786","16","0"
"1104","20","6","200","155","60.5920799692426","0","0"
"1103","20","6","200","407","31.949250288350633","0","0"
"1102","20","6","200","839","49.78854286812764","0","0"
"1100","20","6","175","1500","23.298731257208765","10","0"
"1106","20","6","225","616","61.707035755478664","0","0"
"1101","20","6","175","1500","47.59707804690504","60","0"
"1109","20","6","250","158","50.67281814686659","0","0"
"1099","20","6","175","1500","30.603613994617454","61","0"
"1105","20","6","225","1500","69.78085351787774","28","0"
"1107","20","6","225","1500","33.79469434832757","39","0"
"1108","20","6","250","1500","79.73856209150327","10","0"
"1110","20","6","250","1500","44.05997693194925","52","0"
"1111","20","8","150","1500","79.35409457900808","16","0"
"1112","20","8","150","1148","33.256439830834296","0","0"
"1113","20","8","150","1500","31.295655517108806","32","0"
"1114","20","8","175","1500","45.136485966935794","31","0"
"1115","20","8","175","1500","42.13763936947328","29","0"
"1116","20","8","175","1500","49.48096885813149","58","0"
"1120","20","8","225","183","53.78700499807766","0","0"
"1123","20","8","250","103","43.175701653210304","0","0"
"1117","20","8","200","1500","28.758169934640524","39","0"
"1124","20","8","250","139","45.905420991926185","0","0"
"1125","20","8","250","207","61.783929257977704","0","0"
"1119","20","8","200","1500","43.98308342945021","30","0"
"1118","20","8","200","1500","54.44059976931949","18","0"
"1121","20","8","225","1276","42.79123414071511","0","0"
"1122","20","8","225","1500","66.32064590542099","1","0"
"1129","20","10","175","396","21.568627450980394","0","0"
"1126","20","10","150","1500","53.28719723183391","9","0"
"1131","20","10","175","532","36.485966935793925","0","0"
"1127","20","10","150","1500","43.82929642445213","21","0"
"1134","20","10","200","184","55.59400230680507","0","0"
"1136","20","10","225","113","43.29104190695886","0","0"
"1133","20","10","200","477","22.99115724721261","0","0"
"1137","20","10","225","112","39.561707035755475","0","0"
"1128","20","10","150","1500","61.707035755478664","58","0"
"1135","20","10","225","473","17.454825067281813","0","0"
"1138","20","10","250","208","49.94232987312572","0","0"
"1140","20","10","250","112","42.1760861207228","0","0"
"1139","20","10","250","202","51.40330642060746","0","0"
"1130","20","10","175","1500","28.527489427143408","52","0"
"1132","20","10","200","989","27.60476739715494","0","0"
"1146","20","12","175","102","37.754709727028064","0","0"
"1145","20","12","175","368","17.87773933102653","0","0"
"1148","20","12","200","92","45.71318723567858","0","0"
"1149","20","12","200","101","39.90772779700115","0","0"
"1150","20","12","225","71","35.60169165705498","0","0"
"1141","20","12","150","872","25.06728181468666","0","0"
"1151","20","12","225","129","51.095732410611305","0","0"
"1152","20","12","225","146","48.67358708189158","0","0"
"1154","20","12","250","91","36.332179930795846","0","0"
"1153","20","12","250","158","47.36639753940792","0","0"
"1155","20","12","250","137","42.29142637447136","0","0"
"1157","20","14","150","71","49.211841599384854","0","0"
"1142","20","12","150","1341","46.32833525567089","0","0"
"1144","20","12","175","1399","33.52556708958093","0","0"
"1158","20","14","150","125","55.017301038062286","0","0"
"1160","20","14","175","158","57.78546712802768","0","0"
"1143","20","12","150","1500","43.44482891195694","67","0"
"1162","20","14","200","95","40.71510957324106","0","0"
"1159","20","14","175","368","12.53364090734333","0","0"
"1161","20","14","175","386","13.80238369857747","0","0"
"1164","20","14","200","199","59.63091118800461","0","0"
"1166","20","14","225","136","47.28950403690888","0","0"
"1167","20","14","225","91","34.0638216070742","0","0"
"1168","20","14","250","82","38.94655901576317","0","0"
"1163","20","14","200","470","42.21453287197232","0","0"
"1170","20","14","250","109","39.21568627450981","0","0"
"1165","20","14","225","430","16.647443291041906","0","0"
"1173","20","16","150","90","49.134948096885815","0","0"
"1169","20","14","250","418","12.033833141099578","0","0"
"1171","20","16","150","331","11.8800461361015","0","0"
"1174","20","16","175","160","60.399846212995","0","0"
"1147","20","12","200","1500","56.17070357554787","41","0"
"1175","20","16","175","175","52.8642829680892","0","0"
"1156","20","14","150","1500","69.16570549788543","56","0"
"1176","20","16","175","172","51.51864667435602","0","0"
"1177","20","16","200","141","45.290272971933874","0","0"
"1178","20","16","200","130","47.558631295655516","0","0"
"1179","20","16","200","147","46.90503652441369","0","0"
"1172","20","16","150","533","28.95040369088812","0","0"
"1181","20","16","225","103","37.908496732026144","0","0"
"1182","20","16","225","129","43.82929642445213","0","0"
"1185","20","16","250","70","34.64052287581699","0","0"
"1184","20","16","250","94","40.330642060745866","0","0"
"1187","20","18","150","72","38.369857747020376","0","0"
"1186","20","18","150","125","50.0961168781238","0","0"
"1188","20","18","150","95","50.326797385620914","0","0"
"1183","20","16","250","154","46.21299500192234","0","0"
"1190","20","18","175","85","44.21376393694733","0","0"
"1180","20","16","225","377","15.840061514801999","0","0"
"1193","20","18","200","105","47.1357170319108","0","0"
"1192","20","18","200","152","52.63360246059208","0","0"
"1194","20","18","200","141","45.55940023068051","0","0"
"1189","20","18","175","350","15.916955017301039","0","0"
"1196","20","18","225","99","41.138023836985774","0","0"
"1197","20","18","225","84","37.40868896578239","0","0"
"1199","20","18","250","59","34.14071510957324","0","0"
"1191","20","18","175","346","14.41753171856978","0","0"
"1198","20","18","250","122","39.21568627450981","0","0"
"1202","20","20","150","91","43.713956170703575","0","0"
"1200","20","18","250","85","42.40676662821991","0","0"
"1205","20","20","175","89","43.13725490196079","0","0"
"1207","20","20","200","79","39.023452518262204","0","0"
"1206","20","20","175","138","45.02114571318724","0","0"
"1208","20","20","200","91","36.67820069204152","0","0"
"1195","20","18","225","678","14.49442522106882","0","0"
"1209","20","20","200","91","37.0242214532872","0","0"
"1204","20","20","175","411","20.530565167243367","0","0"
"1210","20","20","225","117","36.485966935793925","0","0"
"1211","20","20","225","100","40.484429065743946","0","0"
"1214","20","20","250","61","29.52710495963091","0","0"
"1212","20","20","225","141","48.5198000768935","0","0"
"1201","20","20","150","692","26.143790849673202","0","0"
"1215","20","20","250","212","47.44329104190696","0","0"
"1213","20","20","250","530","15.609381007304883","0","0"
"1203","20","20","150","923","8.304498269896193","0","0"
